severity,disease,filename,filepath,width,height,format,mode
Terparah,Melanoma,ISIC_7321960.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7321960.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0068087.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0068087.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0056669.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0056669.jpg,1024,1024,JPEG,RGB
Ringan,Eczema,t-eczema-trunk-generalized-35.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-trunk-generalized-35.jpg,720,472,JPEG,RGB
Ringan,Atopic Dermatitis,t-05Atopic030203.jpg,D:/Analisis data cptn/Data capston project\Ringan\Atopic Dermatitis\t-05Atopic030203.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,v-dermatofibroma-108.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\v-dermatofibroma-108.jpg,720,472,JPEG,RGB
Sedang,Melasma,43_jpeg_jpg.rf.7967c554947df72551c6bcc5eada161a.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\43_jpeg_jpg.rf.7967c554947df72551c6bcc5eada161a.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_6668197.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6668197.jpg,512,512,JPEG,RGB
Ringan,Eczema,t-eczema-nummular-193.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-nummular-193.jpg,720,477,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,v-varicella-54.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\v-varicella-54.jpg,720,485,JPEG,RGB
Terparah,Melanoma,ISIC_6970607.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6970607.jpg,512,512,JPEG,RGB
Sedang,Melasma,326_jpg.rf.ad42954877ba3400e8821cbf3609a20b.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\326_jpg.rf.ad42954877ba3400e8821cbf3609a20b.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7343567.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7343567.jpg,512,512,JPEG,RGB
Ringan,Atopic Dermatitis,t-05AtopicHand1q.jpg,D:/Analisis data cptn/Data capston project\Ringan\Atopic Dermatitis\t-05AtopicHand1q.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,3_9.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\3_9.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-neurofibromas-12.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-neurofibromas-12.jpg,720,482,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0073010.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0073010.jpg,1024,1024,JPEG,RGB
Normal,healthy skin,normal52.png,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal52.png,224,224,PNG,RGB
Terparah,Melanoma,ISIC_7146417.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7146417.jpg,512,512,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-psoriasis-scalp-62.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-psoriasis-scalp-62.jpg,720,479,JPEG,RGB
Terparah,Melanoma,ISIC_7600279.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7600279.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0069085.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0069085.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0062439.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0062439.jpg,1024,1024,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0032877.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0032877.jpg,600,450,JPEG,RGB
Normal,healthy skin,Normal280_jpg.rf.acda6a9d8e41d096ca1a7f07d340d69e.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal280_jpg.rf.acda6a9d8e41d096ca1a7f07d340d69e.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0058563.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0058563.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0053504.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0053504.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_6717727.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6717727.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0065314.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0065314.jpg,1024,1024,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0055415.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0055415.jpg,1024,1024,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,v-melanoma-mimic-20.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\v-melanoma-mimic-20.jpg,720,472,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0071466.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0071466.jpg,1024,1024,JPEG,RGB
Ringan,Eczema,t-eczema-trunk-generalized-32.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-trunk-generalized-32.jpg,472,720,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0063111.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0063111.jpg,1024,1024,JPEG,RGB
Ringan,hyperpigmentation,saturation-100acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\saturation-100acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0060603.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0060603.jpg,1024,1024,JPEG,RGB
Sedang,Melasma,05945_png_jpg.rf.965d439e879e679160e234c7a34696ec.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\05945_png_jpg.rf.965d439e879e679160e234c7a34696ec.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0061416.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0061416.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_7006530.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7006530.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak241_jpg.rf.fcdfff3d26c60578ea7de063dcc54e1f.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak241_jpg.rf.fcdfff3d26c60578ea7de063dcc54e1f.jpg,512,512,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-herpes-simplex-27.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-herpes-simplex-27.jpg,720,484,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0062421.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0062421.jpg,1024,1024,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-eczema-herpeticum-54.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-eczema-herpeticum-54.jpg,720,482,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0032636.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0032636.jpg,600,450,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0063263.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0063263.jpg,1024,1024,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0062165.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0062165.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0055111.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0055111.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_7196249.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7196249.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0054169.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0054169.jpg,1024,1024,JPEG,RGB
Ringan,Eczema,t-lichen-simplex-chronicus-10.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-lichen-simplex-chronicus-10.jpg,720,485,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0069537.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0069537.jpg,1024,1024,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0027969.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0027969.jpg,600,450,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,0_42.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\0_42.jpg,294,222,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0056372.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0056372.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_7588695.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7588695.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-2021-12-18T164459-435_jpg.rf.16db663eeb9b703e8daf5e110f9fcafb.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\images-2021-12-18T164459-435_jpg.rf.16db663eeb9b703e8daf5e110f9fcafb.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0064714.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0064714.jpg,1024,1024,JPEG,RGB
Sedang,Melasma,levle0_372_jpg.rf.c0014300517dddb15212ce910b40d463.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\levle0_372_jpg.rf.c0014300517dddb15212ce910b40d463.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_6761980.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6761980.jpg,512,512,JPEG,RGB
Sedang,Melasma,01F3MMXBNRXCZS7NZQCG8KEKS6_jpeg_jpg.rf.344bdbf29cacf42b78370dabfc08a161.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\01F3MMXBNRXCZS7NZQCG8KEKS6_jpeg_jpg.rf.344bdbf29cacf42b78370dabfc08a161.jpg,512,512,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-varicella-44.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-varicella-44.jpg,720,488,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-Lichen-Nitidus-12.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-Lichen-Nitidus-12.jpg,720,490,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0026493.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0026493.jpg,600,450,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0031783.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0031783.jpg,600,450,JPEG,RGB
Terparah,Melanoma,ISIC_7483981.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7483981.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7238139.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7238139.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0057090.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0057090.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_6725782.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6725782.jpg,512,512,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-warts-common-116.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-warts-common-116.jpg,720,478,JPEG,RGB
Sedang,Melasma,119432bf-56fd-45ed-aba9-64ee745e90f3_jpg.rf.1ffb29fdee968f5717df8b41c8fcd9a7.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\119432bf-56fd-45ed-aba9-64ee745e90f3_jpg.rf.1ffb29fdee968f5717df8b41c8fcd9a7.jpg,512,512,JPEG,RGB
Ringan,Eczema,v-eczema-fingertips-71.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\v-eczema-fingertips-71.jpg,720,480,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-seborrheic-dermatitis-119.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-seborrheic-dermatitis-119.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-seborrheic-keratoses-smooth-119.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-seborrheic-keratoses-smooth-119.jpg,720,490,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,4_4.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\4_4.jpg,294,222,JPEG,RGB
Terparah,Melanoma,ISIC_6997061.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6997061.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7594124.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7594124.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7168935.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7168935.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak90_jpg.rf.6a1f5d81034ca05d9aa3962cbd98f114.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak90_jpg.rf.6a1f5d81034ca05d9aa3962cbd98f114.jpg,512,512,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-herpes-cutaneous-90.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-herpes-cutaneous-90.jpg,720,472,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0070748.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0070748.jpg,1024,1024,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-pilar-cyst-44.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-pilar-cyst-44.jpg,481,720,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-warts-common-35.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-warts-common-35.jpg,720,472,JPEG,RGB
Terparah,Melanoma,ISIC_6965441.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6965441.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0058662.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0058662.jpg,1024,1024,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-warts-flat-5.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-warts-flat-5.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-keloids-31.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-keloids-31.jpg,507,720,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0029201.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0029201.jpg,600,450,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0069014.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0069014.jpg,1024,1024,JPEG,RGB
Normal,healthy skin,Screenshot_2023-06-16-12-42-11-121_com-bd-nproject-edit_jpg.rf.259fc16106c7cf2f6d8ebe649eced062.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Screenshot_2023-06-16-12-42-11-121_com-bd-nproject-edit_jpg.rf.259fc16106c7cf2f6d8ebe649eced062.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7287666.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7287666.jpg,512,512,JPEG,RGB
Ringan,hyperpigmentation,padd-0100_00lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\padd-0100_00lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,322,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-leiomyomata-10.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-leiomyomata-10.jpg,720,464,JPEG,RGB
Normal,healthy skin,Berminyak121_jpg.rf.777d3b86e879346234e4d9673472d87c.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak121_jpg.rf.777d3b86e879346234e4d9673472d87c.jpg,512,512,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-Pityriasis-Lichenoides-18.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-Pityriasis-Lichenoides-18.jpg,469,720,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0067049.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0067049.jpg,1024,1024,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0028681.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0028681.jpg,600,450,JPEG,RGB
Ringan,hyperpigmentation,hue-150acquired-dermal-macular-hyperpigmentation-002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-150acquired-dermal-macular-hyperpigmentation-002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,JPEG,RGB
Ringan,Atopic Dermatitis,t-05HyperlinearCreases0126.jpg,D:/Analisis data cptn/Data capston project\Ringan\Atopic Dermatitis\t-05HyperlinearCreases0126.jpg,720,472,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0067221.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0067221.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_7256075.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7256075.jpg,512,512,JPEG,RGB
Ringan,Eczema,1_19.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\1_19.jpg,294,222,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,v-eczema-herpeticum-12.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\v-eczema-herpeticum-12.jpg,609,720,JPEG,RGB
Terparah,Melanoma,ISIC_7403276.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7403276.jpg,512,512,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-epidermal-cyst-9.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-epidermal-cyst-9.jpg,720,474,JPEG,RGB
Terparah,Melanoma,ISIC_7526548.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7526548.jpg,512,512,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-Psoriasis-nails-22.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-Psoriasis-nails-22.jpg,720,449,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-pityriasis-rosea-81.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-pityriasis-rosea-81.jpg,720,496,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-psoriasis-scalp-80.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-psoriasis-scalp-80.jpg,720,464,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0064357.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0064357.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_6704036.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6704036.jpg,512,512,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-Psoriasis-Guttate-92.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-Psoriasis-Guttate-92.jpg,720,479,JPEG,RGB
Terparah,Melanoma,ISIC_7031550.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7031550.jpg,512,512,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-keloids-10.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-keloids-10.jpg,509,720,JPEG,RGB
Ringan,hyperpigmentation,hue-200lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-200lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0062355.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0062355.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_6665515.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6665515.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0055219.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0055219.jpg,1024,1024,JPEG,RGB
Sedang,Melasma,185_jpg.rf.95c3be53f745a467f385f716fe8fbb3a.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\185_jpg.rf.95c3be53f745a467f385f716fe8fbb3a.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0027392.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0027392.jpg,600,450,JPEG,RGB
